product_code,normalized_code,description
"9 443 610 560","","Pompa Elemanı"
"9 443 610 561","","Pompa Elemanı"
"9 443 610 563","","Pompa Elemanı"
"9 443 610 581","","Pompa Elemanı"
"9 443 610 583","","Pompa Elemanı"
"9 443 610 585","","Pompa Elemanı"
"9 443 610 584","","Pompa Elemanı"
"9 443 610 587","","Pompa Elemanı"
"9 443 610 588","","Pompa Elemanı"
"9 443 610 589","","Pompa Elemanı"
"9 443 610 590","","Pompa Elemanı"
"9 443 610 600","","Pompa Elemanı"
"9 443 610 595","","Pompa Elemanı"
"9 443 610 649","","Pompa Elemanı"
"9 443 610 653","","Pompa Elemanı"
"9 443 610 655","","Pompa Elemanı"
"9 443 610 657","","Pompa Elemanı"
"9 443 610 658","","Pompa Elemanı"
"9 443 610 663","","Pompa Elemanı"
"9 443 610 664","","Pompa Elemanı"
"9 443 610 670","","Pompa Elemanı"
"9 443 610 682","","Pompa Elemanı"
"9 443 610 701","","Pompa Elemanı"
"9 443 610 704","","Pompa Elemanı"
"9 443 610 705","","Pompa Elemanı"
"9 443 610 706","","Pompa Elemanı"
"9 443 610 707","","Pompa Elemanı"
"9 443 610 709","","Pompa Elemanı"
"9 443 610 710","","Pompa Elemanı"
"9 443 610 712","","Pompa Elemanı"
"9 443 610 711","","Pompa Elemanı"
"9 443 610 714","","Pompa Elemanı"
"9 443 610 715","","Pompa Elemanı"
"9 443 610 716","","Pompa Elemanı"
"9 443 610 717","","Pompa Elemanı"
"9 443 610 719","","Pompa Elemanı"
"9 443 610 720","","Pompa Elemanı"
"9 443 610 722","","Pompa Elemanı"
"9 443 610 726","","Pompa Elemanı"
"9 443 610 790","","Pompa Elemanı"
"9 443 610 791","","Pompa Elemanı"
"9 443 610 794","","Pompa Elemanı"
"9 443 610 831","","Pompa Elemanı"
"9 443 610 832","","Pompa Elemanı"
"9 443 610 835","","Pompa Elemanı"
"9 443 610 839","","Pompa Elemanı"
"9 443 610 840","","Pompa Elemanı"
"9 443 610 841","","Pompa Elemanı"
"9 443 610 851","","Pompa Elemanı"
"9 443 610 881","","Pompa Elemanı"
"9 443 610 882","","Pompa Elemanı"
"9 443 610 885","","Pompa Elemanı"
"9 443 610 887","","Pompa Elemanı"
"9 443 610 889","","Pompa Elemanı"
"9 443 610 894","","Pompa Elemanı"
"9 443 610 906","","Pompa Elemanı"
"9 443 610 964","","Pompa Elemanı"
"9 443 610 963","","Pompa Elemanı"
"9 443 610 965","","Pompa Elemanı"
"9 443 610 968","","Pompa Elemanı"
"9 443 610 973","","Pompa Elemanı"
"9 443 611 024","","Pompa Elemanı"
"9 443 611 026","","Pompa Elemanı"
"9 443 611 027","","Pompa Elemanı"
"9 443 611 030","","Pompa Elemanı"
"9 443 611 029","","Pompa Elemanı"
"9 443 611 032","","Pompa Elemanı"
"9 443 611 033","","Pompa Elemanı"
"9 443 611 037","","Pompa Elemanı"
"9 443 611 039","","Pompa Elemanı"
"9 443 611 038","","Pompa Elemanı"
"9 443 611 046","","Pompa Elemanı"
"9 443 611 057","","Pompa Elemanı"
"9 443 611 059","","Pompa Elemanı"
"9 443 611 096","","Pompa Elemanı"
"9 443 611 097","","Pompa Elemanı"
"9 443 611 064","","Pompa Elemanı"
"9 443 611 098","","Pompa Elemanı"
"9 443 611 099","","Pompa Elemanı"
"9 443 611 106","","Pompa Elemanı"
"9 443 611 149","","Pompa Elemanı"
"9 443 611 114","","Pompa Elemanı"
"9 443 611 100","","Pompa Elemanı"
"9 443 611 153","","Pompa Elemanı"
"9 443 611 156","","Pompa Elemanı"
"9 443 611 161","","Pompa Elemanı"
"9 443 611 171","","Pompa Elemanı"
"9 443 611 172","","Pompa Elemanı"
"9 443 611 160","","Pompa Elemanı"
"9 443 611 176","","Pompa Elemanı"
"9 443 611 187","","Ön basınç valfı"
"9 443 611 196","","Pompa Elemanı"
"9 443 611 192","","Pompa Elemanı"
"9 443 611 189","","Pompa Elemanı"
"9 443 611 193","","Pompa Elemanı"
"9 443 611 226","","Pompa Elemanı"
"9 443 611 228","","Pompa Elemanı"
"9 443 611 229","","Pompa Elemanı"
"9 443 611 255","","Pompa Elemanı"
"9 443 611 257","","Pompa Elemanı"
"9 443 611 230","","Pompa Elemanı"
"9 443 611 232","","Pompa Elemanı"
"9 443 611 258","","Pompa Elemanı"
"9 443 611 500","","Ön basınç valfı"
"9 443 611 508","","Pompa Elemanı"
"9 443 611 510","","Pompa Elemanı"
"9 443 611 511","","Pompa Elemanı"
"9 443 611 513","","Pompa Elemanı"
"9 443 611 515","","Pompa Elemanı"
"9 443 611 674","","Pompa Elemanı"
"9 443 611 670","","Pompa Elemanı"
"9 443 611 575","","Pompa Elemanı"
"9 443 611 675","","Pompa Elemanı"
"9 443 611 720","","Pompa Elemanı"
"9 443 611 773","","Pompa Elemanı"
"9 443 611 745","","Pompa Elemanı"
"9 443 611 774","","Pompa Elemanı"
"9 443 611 772","","Pompa Elemanı"
"9 443 611 834","","Pompa Elemanı"
"9 443 611 839","","Pompa Elemanı"
"9 443 611 853","","Pompa Elemanı"
"9 443 611 874","","Pompa Elemanı"
"9 443 611 876","","Pompa Elemanı"
"9 443 611 957","","Pompa Elemanı"
"9 443 612 057","","Pompa Elemanı"
"9 460 610 412","","Distribütör püskürtme düzeni"
"9 460 614 944","","Enjeksiyon pompası agregası, dizel"
"F000401074","","Ön basınç valfı"
"F000439012","","Enjektör meme tutturucusu kombinasyonu"
"F000TE188D","","Yakıt dolum seviyesi vericisi,yedek parça"
"F002B10000","","Pompa Elemanı"
"F002B10020","","Pompa Elemanı"
"F002B10030","","Pompa Elemanı"
"F002B10027","","Pompa Elemanı"
"F002B10031","","Pompa Elemanı"
"F002B10047","","Pompa Elemanı"
"F002B10053","","Pompa Elemanı"
"F002B10051","","Pompa Elemanı"
"F002B10057","","Pompa Elemanı"
"F002B10064","","Pompa Elemanı"
"F002B10091","","Pompa Elemanı"
"F002B10103","","Pompa Elemanı"
"F002B10104","","Pompa Elemanı"
"F002B10112","","Pompa Elemanı"
"F002B10117","","Pompa Elemanı"
"F002B10502","","Pompa Elemanı"
"F002B10507","","Pompa Elemanı"
"F002B10509","","Pompa Elemanı"
"F002B10517","","Pompa Elemanı"
"F002B10521","","Pompa Elemanı"
"F002B10525","","Pompa Elemanı"
"F002B10528","","Pompa Elemanı"
"F002B10530","","Pompa Elemanı"
"F002B10532","","Pompa Elemanı"
"F002B10535","","Pompa Elemanı"
"F002B10538","","Pompa Elemanı"
"F002B10536","","Pompa Elemanı"
"F002B10540","","Pompa Elemanı"
"F002B10544","","Pompa Elemanı"
"F002B10546","","Eleman"
"F002B10547","","Eleman"
"F002B10549","","Pompa Elemanı"
"F002B10548","","Pompa Elemanı"
"F002B10551","","Pompa Elemanı"
"F002B10552","","Pompa Elemanı"
"F002B10554","","Pompa Elemanı"
"F002B10557","","Pompa Elemanı"
"F002B10563","","Pompa Elemanı"
"F002B10566","","Eleman"
"F002B10570","","Pompa Elemanı"
"F002B10573","","Pompa Elemanı"
"F002B10588","","Pompa Elemanı"
"F002B10595","","Pompa Elemanı"
"F002B10599","","Pompa Elemanı"
"F002B10603","","Pompa Elemanı"
"F002B10605","","Pompa Elemanı"
"F002B10606","","Pompa Elemanı"
"F002B10608","","Pompa Elemanı"
"F002B10610","","Pompa Elemanı"
"F002B10623","","Eleman"
"F002B10628","","Pompa Elemanı"
"F002B10633","","Pompa Elemanı"
"F002B10635","","Pompa Elemanı"
"F002B10639","","Pompa Elemanı"
"F002B10645","","Pompa Elemanı"
"F002B10656","","Pompa Elemanı"
"F002B10663","","Pompa Elemanı"
"F002B10674","","Pompa Elemanı"
"F002B10685","","Pompa elemanı, enjeksiyon pompası"
"F002B10689","","Pompa Elemanı"
"F002B10690","","Pompa Elemanı"
"F002B10692","","Pompa Elemanı"
"F002B10717","","Pompa Elemanı"
"F002B10728","","Pompa Elemanı"
"F002B70016","","Ön basınç valfı"
"F002B70018","","Ön basınç valfı"
"F002B70021","","Ön basınç valfı"
"F002B70026","","Basınç valfi"
"F002B70035","","Basınç valfi"
"F002B70051","","Ön basınç valfı"
"F002B70064","","Basınç valfi"
"F002B70057","","Ön basınç valfı"
"F002B70075","","Basınç valfi"
"F002C7Z378","","Yakıt püskürtme meme tutucusu"
"F002D13134","","DURDURMA KASASI"
"F002G50019","","Isıtıcı buji"
"F00BJ00004","","Büyük dizeller CR enjektörü"
"F00BJ00042","","Büyük dizeller CR enjektörü"
"F00BJ00056","","Büyük dizeller CR enjektörü"
"F00BJ00006","","Büyük dizeller CR enjektörü"
"F00BL0J013","","Büyük dizeller CR enjektörü"
"F00BL0J005","","Büyük dizeller CR enjektörü"
"F00BL0J017","","Büyük dizeller CR enjektörü"
"F00BL0J015","","Büyük dizeller CR enjektörü"
"F00BL0J019","","Büyük dizeller CR enjektörü"
"F01G003002","","Püskürtme pompası, dizel"
"F01G09X05S","","Enjektör meme tutturucusu kombinasyonu"
"F01G09Y037","","Püskürtme pompası, dizel"
"F01G0V0001","","Püskürtme pompası, dizel"
"F01G0V0002","","Enjeksiyon pompası agregası, dizel"
"F01G0V0000","","Püskürtme pompası, dizel"
"F01G29X06R","","Distribütör püskürtme düzeni"
"F01R00A007","","Ateşleme bobini"
"F026003705","","Ana fren silindiri"
"F026003716","","Ana fren silindiri"
"F026003721","","Ana fren silindiri"
"F026003374","","Ana fren silindiri"
"F026003713","","Ana fren silindiri"
"F026003851","","Ana fren silindiri"
"F026003850","","Ana fren silindiri"
"F026003910","","Ana fren silindiri"
"F026400818","","Hava filtresi elemanı, Motor"
"F026400931","","Hava filtresi elemanı, Motor"
"F026402232","","Akaryakıt besleme borusu süzgeci"
"F 026 402 276","","Yakıt filtresi seti"
"F026402282","","Yakıt filtresi elemanı"
"F026402283","","Yakıt filtresi elemanı"
"F026402394","","Yakıt filtresi elemanı"
"F026402400","","Akaryakıt besleme borusu süzgeci"
"F026403016","","Yakıt filtresi, Benzin enjeksiyonu"
"F026407377","","Yağ filtre tertibatı"
"F026407399","","Yağ filtre tertibatı"
"F042000040","","Marş motoru Bosch Eco"
"H104205316","","Püskürtme pompası, dizel"
"H104205321","","Püskürtme pompası, dizel"
"H104982000","","Enjeksiyon pompası agregası, dizel"
"H104205322","","Püskürtme pompası, dizel"
"H107B30132","","Pompa elemanı, enjeksiyon pompası"
"H107B30732","","Pompa elemanı, enjeksiyon pompası"
"H107B30692","","Pompa elemanı, enjeksiyon pompası"
"H107B76132","","Pompa elemanı, enjeksiyon pompası"
"H107B30722","","Pompa elemanı, enjeksiyon pompası"
"H107B76202","","Pompa elemanı, enjeksiyon pompası"
"H107B76382","","Pompa elemanı, enjeksiyon pompası"
"H131150562","","Pompa Elemanı"
"KS00000021","","Direksiyon mili"
"KS00000778","","Elektrikli kremayerli direksiyon dişli kutusu"
"KS00000780","","Elektrikli kremayerli direksiyon dişli kutusu"
"KS00002311","","Bilya yataklı direksiyon dişlisi"
"KS00002449","","Tandem pompa, direksiyon"
"KS00002778","","Direksiyon mili"
"KS00002843","","Direksiyon pompası, mekanik"
"KS00003665","","Elektrikli kremayerli direksiyon dişli kutusu"
"KS00003384","","Bilya yataklı direksiyon dişlisi"
